id,size,width,height,pixels,movie_year,red_pixels,green_pixels,blue_pixels,object detected
tt0082853,26360,300,455,136500,1981,17542382,16922767,17449595,"woman 0.307, man 0.202, man 0.174, woman 0.144, woman 0.124, car 0.009"
tt0083169,26428,300,407,122100,1981,10269111,10747046,11252250,"man 0.330, man 0.273, man 0.111, weapon 0.029, microphone 0.017, microphone 0.015, man 0.006, woman 0.003"
tt0082138,26734,300,452,135600,1981,19378937,19462652,21834155,"man 0.213, man 0.206, man 0.033, man 0.017, man 0.004, man 0.003"
tt0082948,27040,300,429,128700,1981,20656715,21039663,24021192,"man 0.348, woman 0.323, woman 0.153, shield 0.010, shield 0.006"
tt0083190,27187,300,450,135000,1981,7552535,8195370,12223103,"man 0.660, microphone 0.160, instrument 0.043, microphone 0.036, microphone 0.023, instrument 0.018, microphone 0.017, microphone 0.014, roses 0.008, instrument 0.007, microphone 0.003, roses 0.003"
tt0082934,27488,300,406,121800,1981,3692487,7847477,10015114,"man 0.255, woman 0.208, woman 0.039, instrument 0.033, man 0.021, man 0.015, woman 0.008, shield 0.006, woman 0.004, instrument 0.004, shield 0.004, roses 0.003, microphone 0.003, instrument 0.003"
tt0083365,27641,300,437,131100,1981,5689990,5402094,8012800,"man 0.379, woman 0.360, woman 0.085, woman 0.043, woman 0.026, woman 0.019, woman 0.011, man 0.005, microphone 0.004"
tt0083232,27735,300,462,138600,1981,12698245,13367356,13775278,"man 0.081, woman 0.073, woman 0.018, man 0.009, man 0.009, woman 0.005, woman 0.005, man 0.004"
tt0083163,28519,300,407,122100,1981,10643051,16646764,22041410,"woman 0.414, man 0.264, man 0.033, woman 0.022, microphone 0.004"
tt0082348,28695,300,467,140100,1981,3838746,3923145,5984810,"airplane 0.014, roses 0.009"
tt0080762,28877,300,428,128400,1981,4380129,5109182,16832177,"man 0.150, man 0.119, microphone 0.096, woman 0.080, instrument 0.075, woman 0.044, man 0.041, woman 0.006, woman 0.004"
tt0082846,29253,300,423,126900,1981,5680930,10940953,14759939,"woman 0.218, man 0.216, man 0.176, man 0.050, animal 0.016, woman 0.008, man 0.006, animal 0.004, man 0.004, woman 0.003"
tt0083015,29340,300,431,129300,1981,26737940,27238845,27411756,"animal 0.321, shield 0.037, instrument 0.009, animal 0.006, animal 0.004"
tt0082001,29541,300,460,138000,1981,22742510,23576209,26076537,"woman 0.119, woman 0.067, animal 0.063, woman 0.061, woman 0.019, woman 0.018, animal 0.014, woman 0.011, woman 0.007, woman 0.005, woman 0.005, woman 0.003, woman 0.003"
tt0082816,29601,300,379,113700,1981,18231342,18231342,18231342,"animal 0.427, woman 0.322, car 0.298, car 0.237, man 0.210, animal 0.071, car 0.059, woman 0.039, car 0.027, car 0.021, microphone 0.010, animal 0.009, animal 0.008, car 0.004, car 0.004, animal 0.004, microphone 0.004, car 0.003"
tt0081974,30064,300,423,126900,1981,15696971,16511117,17743959,"woman 0.649, man 0.598, man 0.005, instrument 0.005"
tt0082958,30552,300,461,138300,1981,20445962,17510115,24274808,"man 0.213, man 0.026, man 0.019, animal 0.004"
tt0082158,30708,300,466,139800,1981,12151993,14340828,18421411,woman 0.003
tt0083133,30738,300,429,128700,1981,14999409,15137136,17390061,"man 0.361, instrument 0.027, instrument 0.011, instrument 0.010, microphone 0.004, instrument 0.003, instrument 0.003"
tt0082619,31075,300,467,140100,1981,15193607,15654298,16859886,"car 0.675, airplane 0.024, car 0.010, car 0.007, car 0.005, woman 0.005, airplane 0.005, car 0.004, car 0.004, man 0.003"
tt0083131,31149,300,444,133200,1981,22174536,22535465,22224072,"man 0.561, woman 0.432, woman 0.370, woman 0.003"
tt0082817,31264,300,425,127500,1981,8691777,8873841,10001249,"man 0.145, man 0.144, man 0.089, woman 0.071, man 0.019, woman 0.008, man 0.008, woman 0.006, woman 0.006, microphone 0.006, man 0.006, man 0.004, microphone 0.003"
tt0082340,31523,300,459,137700,1981,7426603,7151494,6679537,"animal 0.101, woman 0.034, animal 0.034, woman 0.025, animal 0.014, animal 0.012, animal 0.009, instrument 0.008, woman 0.007, man 0.005, animal 0.004, animal 0.004, animal 0.004, animal 0.004, animal 0.003, woman 0.003"
tt0082763,31611,300,423,126900,1981,13477518,12490074,12524933,"man 0.493, woman 0.409, microphone 0.014, microphone 0.007, microphone 0.004"
tt0082353,31640,300,407,122100,1981,7725116,7999224,7227353,"instrument 0.524, man 0.300, instrument 0.204, microphone 0.151, microphone 0.103, man 0.065, man 0.059, man 0.034, microphone 0.030, microphone 0.024, microphone 0.018, instrument 0.015, microphone 0.014, microphone 0.009, man 0.008"
tt0081633,32113,300,425,127500,1981,22429188,18779590,12027745,"airplane 0.018, animal 0.014, weapon 0.011, animal 0.010, airplane 0.008, shield 0.007, animal 0.007, airplane 0.006, airplane 0.003"
tt0082474,32346,300,425,127500,1981,14311910,14481080,15609989,"animal 0.151, microphone 0.068, animal 0.048, animal 0.043, animal 0.038, animal 0.030, animal 0.029, animal 0.027, animal 0.025, animal 0.023, animal 0.020, weapon 0.016, weapon 0.011, animal 0.009, car 0.007, weapon 0.007, animal 0.006, microphone 0.005, weapon 0.005, instrument 0.004, weapon 0.004"
tt0082812,32657,300,458,137400,1981,27708933,27315651,27325932,"animal 0.012, man 0.011, car 0.009, airplane 0.006, airplane 0.004, shield 0.004, man 0.004, woman 0.003"
tt0082507,32739,300,469,140700,1981,13283809,19248843,27985642,"car 0.364, car 0.049, animal 0.021, woman 0.010, roses 0.007, animal 0.006, woman 0.006, car 0.006, animal 0.004, animal 0.004, car 0.003"
tt0082969,32927,300,426,127800,1981,8235382,13151445,18194332,"woman 0.636, woman 0.338, airplane 0.007"
tt0082764,33190,300,450,135000,1981,6124951,6398648,10349290,"woman 0.445, man 0.165, woman 0.132, man 0.063, woman 0.025, man 0.024, woman 0.018, woman 0.010, man 0.009, woman 0.005, man 0.003"
tt0082405,33206,300,427,128100,1981,19208327,21233358,22282672,"woman 0.145, man 0.118, man 0.084, man 0.039, man 0.032, woman 0.026, woman 0.017, man 0.012, woman 0.012, man 0.004"
tt0082402,33258,300,543,162900,1981,14395829,13511438,25324308,"man 0.091, woman 0.057, man 0.040, man 0.029, woman 0.026, man 0.022, man 0.017, woman 0.010, microphone 0.010, microphone 0.010, microphone 0.005, man 0.005, man 0.005, woman 0.004, microphone 0.003"
tt0082970,34456,300,550,165000,1981,9170043,14559072,22552272,"instrument 0.102, man 0.087, woman 0.063, animal 0.059, man 0.058, woman 0.026, instrument 0.015, man 0.014, woman 0.014, instrument 0.013, woman 0.011, man 0.008, man 0.008, woman 0.007, animal 0.006, man 0.005"
tt0082121,34734,300,427,128100,1981,16185519,14857960,16752439,"car 0.670, man 0.575, car 0.015, microphone 0.010, airplane 0.005, car 0.004"
tt0082648,34809,300,417,125100,1981,15741045,20675155,23456634,"animal 0.429, woman 0.325, animal 0.261"
tt0082406,35936,300,419,125700,1981,8970824,14597956,16852955,"animal 0.218, animal 0.143, animal 0.059, animal 0.020, animal 0.020, animal 0.019, animal 0.016, animal 0.009, animal 0.007, animal 0.005, animal 0.005, shield 0.003, animal 0.003"
tt0082398,36028,300,450,135000,1981,14953831,15813562,22359720,"woman 0.374, car 0.302, woman 0.208, car 0.034, weapon 0.034, airplane 0.028, roses 0.025, weapon 0.017, car 0.013, animal 0.010, car 0.010, instrument 0.009, instrument 0.009, microphone 0.007, roses 0.007, instrument 0.007, microphone 0.006, instrument 0.005, microphone 0.005, instrument 0.005, man 0.004, microphone 0.004, airplane 0.004, car 0.004, instrument 0.003, woman 0.003, microphone 0.003, weapon 0.003, instrument 0.003, microphone 0.003"
tt0083170,36308,300,458,137400,1981,17025801,17128830,19811135,"woman 0.125, woman 0.076, woman 0.014, roses 0.007, woman 0.006, roses 0.005, man 0.003"
tt0082146,36499,300,425,127500,1981,15202094,14814820,14286120,"woman 0.364, man 0.353, woman 0.097, woman 0.053, woman 0.047, woman 0.043, animal 0.043, instrument 0.033, weapon 0.027, animal 0.015, microphone 0.011, shield 0.011, man 0.010, woman 0.007, woman 0.006"
tt0083041,36538,300,455,136500,1981,30993842,30993842,30993842,"woman 0.426, man 0.168, woman 0.129, woman 0.054, woman 0.035, animal 0.012, woman 0.006, microphone 0.005, animal 0.005, woman 0.005, microphone 0.004, instrument 0.003, woman 0.003"
tt0083079,37168,300,468,140400,1981,20659328,21068174,20631750,"weapon 0.154, woman 0.133, man 0.105, weapon 0.031, car 0.031, car 0.022, airplane 0.021, car 0.017, man 0.017, weapon 0.013, weapon 0.009, weapon 0.007, instrument 0.007, car 0.007, instrument 0.006, weapon 0.006, instrument 0.004, weapon 0.004, microphone 0.003"
tt0082200,37332,300,433,129900,1981,16641890,17032313,18386336,"woman 0.525, man 0.459, car 0.006, car 0.005, car 0.004"
tt0082533,39030,300,431,129300,1981,6183210,11614143,18246017,"animal 0.115, man 0.058, animal 0.022, man 0.008, microphone 0.007, man 0.007, roses 0.005"
tt0082136,39121,300,541,162300,1981,27340268,29014426,31829889,"woman 0.106, woman 0.083, instrument 0.047, woman 0.046, woman 0.039, woman 0.033, woman 0.031, microphone 0.024, woman 0.017, microphone 0.015, woman 0.013, microphone 0.009, car 0.008, woman 0.008, man 0.007, car 0.006, woman 0.006, instrument 0.006, airplane 0.006, car 0.005, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.003, instrument 0.003, car 0.003, instrument 0.003, woman 0.003, microphone 0.003"
tt0082945,39315,300,463,138900,1981,18595831,16694122,15034537,"man 0.343, instrument 0.016, instrument 0.006, instrument 0.006"
tt0082193,39436,300,409,122700,1981,12119161,16164737,18781876,"weapon 0.031, instrument 0.028, instrument 0.021, airplane 0.019, weapon 0.017, microphone 0.015, weapon 0.013, weapon 0.012, weapon 0.012, instrument 0.009, shield 0.008, animal 0.008, instrument 0.008, roses 0.006, weapon 0.005, animal 0.005, instrument 0.003, microphone 0.003"
tt0083064,39467,300,400,120000,1981,8294422,9002247,9338554,"woman 0.494, man 0.394, instrument 0.016, microphone 0.015, man 0.015, instrument 0.009, instrument 0.007, shield 0.007, man 0.005, microphone 0.005, man 0.005, microphone 0.004, instrument 0.004, instrument 0.003"
tt0082971,40241,300,451,135300,1981,11849908,15873178,23557083,"man 0.553, weapon 0.104, animal 0.050, animal 0.014, weapon 0.013, animal 0.013, animal 0.011, animal 0.011, weapon 0.006, animal 0.005, microphone 0.005, animal 0.005, instrument 0.004, animal 0.004, weapon 0.004, animal 0.003"
tt0083284,41020,300,552,165600,1981,21154994,22119562,26190639,"man 0.387, man 0.025, man 0.008, woman 0.006, woman 0.003"
tt0082517,43120,300,423,126900,1981,7905412,11880846,15746892,"woman 0.029, man 0.026, woman 0.023, woman 0.016, animal 0.016, roses 0.010, animal 0.009, car 0.008, woman 0.007, animal 0.007, woman 0.005, woman 0.005, animal 0.005, instrument 0.005, car 0.005, roses 0.004, woman 0.004, instrument 0.004, instrument 0.004, animal 0.004, roses 0.004"
tt0086461,12857,300,445,133500,1983,2709264,2656550,3565909,man 0.701
tt0085615,14302,300,444,133200,1983,12162057,12681620,14198829,"man 0.063, man 0.019, roses 0.019, instrument 0.013, woman 0.012, woman 0.012, man 0.008, roses 0.007, roses 0.004, man 0.004, man 0.004, man 0.004"
tt0086582,15852,300,219,65700,1983,12128364,11973528,12121700,"animal 0.120, man 0.094, instrument 0.083, microphone 0.067, instrument 0.042, man 0.017, woman 0.015, weapon 0.013, instrument 0.013, instrument 0.009, animal 0.009, microphone 0.009, woman 0.009, weapon 0.008, instrument 0.008, instrument 0.007, animal 0.007, instrument 0.005, weapon 0.004, instrument 0.003, weapon 0.003"
tt0086066,17123,300,471,141300,1983,5426656,5192723,5919154,"woman 0.054, woman 0.036, woman 0.014, woman 0.011, woman 0.011, woman 0.011, woman 0.008, woman 0.004, woman 0.004, woman 0.003"
tt0085935,18082,300,229,68700,1983,5870869,5359274,5546788,"woman 0.144, woman 0.037, instrument 0.022, weapon 0.016, woman 0.010, car 0.005, woman 0.005, instrument 0.004, airplane 0.003"
tt0086541,19577,300,413,123900,1983,7373790,6393302,5460624,"man 0.245, car 0.017, man 0.010, airplane 0.006, airplane 0.006"
tt0086637,20216,300,539,161700,1983,32503686,32696583,33504984,
tt0086491,20329,300,545,163500,1983,3673387,4404556,4573288,microphone 0.011
tt0086200,20524,300,405,121500,1983,6063297,6646863,7744699,"instrument 0.671, microphone 0.338, microphone 0.288, man 0.214, shield 0.119, microphone 0.060, microphone 0.059, microphone 0.052, microphone 0.031, man 0.017, microphone 0.015, weapon 0.014, instrument 0.014, microphone 0.010, instrument 0.007, microphone 0.006, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.004"
tt0085412,20628,300,338,101400,1983,19160653,20608397,21222503,"woman 0.475, woman 0.311, man 0.239, woman 0.154, man 0.107, airplane 0.049, animal 0.028, man 0.027, microphone 0.025, microphone 0.024, microphone 0.016, microphone 0.015, microphone 0.010, microphone 0.006, shield 0.005, airplane 0.004, woman 0.004, microphone 0.004, microphone 0.004"
tt0086619,20857,300,450,135000,1983,10424674,12380105,17705990,"woman 0.205, man 0.110, woman 0.058"
tt0085255,20929,300,535,160500,1983,2724995,3057958,3283501,"roses 0.013, airplane 0.005"
tt0084058,21017,300,425,127500,1983,21416204,22868458,25208086,"woman 0.565, man 0.207, woman 0.188, woman 0.006"
tt0085549,21568,300,444,133200,1983,4079723,4489676,6457266,"woman 0.598, instrument 0.043, roses 0.026, instrument 0.019, weapon 0.011, instrument 0.010, weapon 0.005, woman 0.004, woman 0.003"
tt0086429,22222,300,400,120000,1983,6911672,11004222,15559684,"woman 0.560, woman 0.368, woman 0.326, man 0.035, woman 0.018, woman 0.004"
tt0085333,22464,300,539,161700,1983,8324411,6530062,4203794,"car 0.579, car 0.041, car 0.015, shield 0.010, car 0.006"
tt0086355,22731,300,415,124500,1983,13502902,18997970,23446348,"woman 0.220, man 0.217, roses 0.124, roses 0.030, roses 0.004, roses 0.003"
tt0086361,22867,300,424,127200,1983,4905622,6567352,9481287,"woman 0.421, man 0.093, microphone 0.004"
tt0085933,23000,300,427,128100,1983,24233273,25078263,25495179,"man 0.438, man 0.150, man 0.012, man 0.011, microphone 0.005, woman 0.003"
tt0086425,23181,300,444,133200,1983,7307030,8026193,8474796,"woman 0.477, woman 0.276, woman 0.035, woman 0.024, microphone 0.011"
tt0086154,23338,300,432,129600,1983,11305261,5980377,3835563,"man 0.088, man 0.022, man 0.020, man 0.011, woman 0.009, man 0.005, woman 0.004"
tt0085407,23402,300,437,131100,1983,6267630,7233499,11128249,"microphone 0.544, microphone 0.292, man 0.166, man 0.094, microphone 0.044, microphone 0.027, microphone 0.025, microphone 0.022, microphone 0.019, microphone 0.017, microphone 0.014, microphone 0.013, microphone 0.012, man 0.012, car 0.010, microphone 0.010, microphone 0.010, microphone 0.009, microphone 0.009, microphone 0.008, microphone 0.008, microphone 0.008, microphone 0.007, microphone 0.007, microphone 0.007, microphone 0.007, microphone 0.005, microphone 0.004, microphone 0.004, instrument 0.003"
tt0086377,23499,300,434,130200,1983,10087662,9418164,10064023,"man 0.249, man 0.191, car 0.005"
tt0085859,23873,300,424,127200,1983,19250691,16339504,16270437,"man 0.554, man 0.316, airplane 0.069, animal 0.061, airplane 0.033, woman 0.024, airplane 0.021, animal 0.021, man 0.020, instrument 0.017, woman 0.015, animal 0.008, animal 0.007, airplane 0.005"
tt0085475,24272,300,475,142500,1983,15653465,14975252,15447261,"man 0.105, man 0.075, car 0.039, car 0.009, airplane 0.008, car 0.007"
tt0085154,24676,300,401,120300,1983,7729735,7967888,7741542,"man 0.632, microphone 0.010"
tt0085970,25031,300,444,133200,1983,27998595,28479675,29283396,"man 0.379, woman 0.263, woman 0.262, woman 0.109, woman 0.010, woman 0.009, woman 0.009, weapon 0.006, animal 0.005, animal 0.004"
tt0086129,25108,300,514,154200,1983,24348921,26516874,29222773,"woman 0.175, man 0.046, woman 0.032, woman 0.027, woman 0.020, woman 0.018, woman 0.018, woman 0.015, woman 0.015, woman 0.013, woman 0.013, microphone 0.011, microphone 0.011, woman 0.009, man 0.009, woman 0.008, woman 0.007, woman 0.005, microphone 0.005, woman 0.004, microphone 0.004, shield 0.003, woman 0.003"
tt0086034,25267,300,450,135000,1983,25186515,26063816,28257499,"woman 0.313, woman 0.201, microphone 0.098, instrument 0.048, microphone 0.045, instrument 0.018, instrument 0.015, weapon 0.012, instrument 0.012, instrument 0.010, instrument 0.007, microphone 0.006, microphone 0.006, instrument 0.006, roses 0.006, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.004, weapon 0.003, microphone 0.003, weapon 0.003"
tt0086525,25348,300,444,133200,1983,22840094,23015832,22921780,"woman 0.571, man 0.416, man 0.024, animal 0.008, animal 0.004"
tt0085701,25503,300,460,138000,1983,10060201,10587098,13018275,"man 0.113, woman 0.080, animal 0.019, man 0.007, animal 0.007, microphone 0.006, microphone 0.006, microphone 0.006, woman 0.006, roses 0.005, man 0.005, woman 0.004, weapon 0.003, animal 0.003, man 0.003"
tt0085867,25555,300,423,126900,1983,7080609,7773857,10948482,"man 0.585, microphone 0.004, microphone 0.003"
tt0086264,25732,300,434,130200,1983,14159596,22730760,28840558,"woman 0.744, man 0.261, woman 0.005, instrument 0.004"
tt0085318,25792,300,434,130200,1983,20883092,21273207,21747696,"woman 0.143, microphone 0.024, weapon 0.020, car 0.016, instrument 0.016, instrument 0.015, microphone 0.007, roses 0.004, shield 0.004"
tt0087746,26177,300,445,133500,1983,15591515,12669113,13195794,"animal 0.130, animal 0.104, shield 0.015, airplane 0.015, animal 0.011, animal 0.009, animal 0.006, airplane 0.004"
tt0086423,26227,300,430,129000,1983,9110594,7037721,8640281,"woman 0.422, man 0.379, man 0.116, instrument 0.018, instrument 0.004, instrument 0.004"
